"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=lump_genus&idqual=genus_certain&interval=Paleocene,Holocene&cc=SOA&show=acconly"
"Access Time","Sat 2020-04-11 01:09:45 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","lump_genus"
"","idqual","genus_certain"
"","cc","SOA"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","acconly"
"Elapsed Time","1.02"
"Records Found","6462"
"Records Returned","6462"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1430068","occ","","","199155","Thylophorops","genus","39993","Late Pliocene","","3.6","2.588","67787"
"1430069","occ","","","199155","Phugatherium","genus","131380","Late Pliocene","","3.6","2.588","67787"
"1430070","occ","","","199155","Promacrauchenia","genus","43502","Late Pliocene","","3.6","2.588","67787"
"1430072","occ","","","199155","Dankomys","genus","41760","Late Pliocene","","3.6","2.588","67787"
"1430073","occ","","","199155","Dolichotis","genus","42115","Late Pliocene","","3.6","2.588","67787"
"1430074","occ","","","199155","Lagostomus","genus","42077","Late Pliocene","","3.6","2.588","67787"
"1430075","occ","","","199155","Lama","genus","42530","Late Pliocene","","3.6","2.588","67787"
"1430076","occ","","","199156","Neocavia","genus","42117","Chapadmalalan","","4","3","67787"
"1430077","occ","","","199156","Plaina","genus","97129","Chapadmalalan","","4","3","67787"
"1430078","occ","","","199156","Phugatherium","genus","131380","Chapadmalalan","","4","3","67787"
"1430080","occ","","","199156","Kraglievichimys","genus","386794","Chapadmalalan","","4","3","67787"
"1430081","occ","","","199156","Necromys","genus","104888","Chapadmalalan","","4","3","67787"
"1430082","occ","","","199156","Phtoramys","genus","81609","Chapadmalalan","","4","3","67787"
"1430084","occ","","","199156","Argyrohyus","genus","42422","Chapadmalalan","","4","3","67787"
"1430085","occ","","","199156","Platygonus","genus","42437","Chapadmalalan","","4","3","67787"
"1430086","occ","","","199156","Eucoelophorus","genus","42044","Chapadmalalan","","4","3","67787"
"1430087","occ","","","199156","Microcavia","genus","42116","Chapadmalalan","","4","3","67787"
"1430088","occ","","","199156","Dolicavia","genus","42114","Chapadmalalan","","4","3","67787"
"1430089","occ","","","199156","Argyrolagus","genus","40047","Chapadmalalan","","4","3","67787"
"1430090","occ","","","199156","Lutreolina","genus","39969","Chapadmalalan","","4","3","67787"
"1430091","occ","","","199156","Hyperdidelphys","genus","39967","Chapadmalalan","","4","3","67787"
"1430093","occ","","","199156","Doellotatus","genus","43536","Chapadmalalan","","4","3","67787"
"1430094","occ","","","199156","Macrochorobates","genus","68405","Chapadmalalan","","4","3","67787"
"1430095","occ","","","199156","Chorobates","genus","43533","Chapadmalalan","","4","3","67787"
"1430096","occ","","","199156","Macroeuphractus","genus","43543","Chapadmalalan","","4","3","67787"
"1430097","occ","","","199156","Plohophoroides","genus","188884","Chapadmalalan","","4","3","67787"
"1430098","occ","","","199156","Trachycalyptus","genus","43592","Chapadmalalan","","4","3","67787"
"1430099","occ","","","199156","Diheterocnus","genus","43598","Chapadmalalan","","4","3","67787"
"1430100","occ","","","199156","Proscelidodon","genus","43643","Chapadmalalan","","4","3","67787"
"1430101","occ","","","199156","Orthomyctera","genus","42118","Chapadmalalan","","4","3","67787"
"1430102","occ","","","199156","Cardiomys","genus","42110","Chapadmalalan","","4","3","67787"
"1430105","occ","","","199156","Telicomys","genus","42097","Chapadmalalan","","4","3","67787"
"1430106","occ","","","199156","Lagostomus","genus","42077","Chapadmalalan","","4","3","67787"
"1430107","occ","","","199156","Brachytherium","genus","43470","Chapadmalalan","","4","3","67787"
"1430108","occ","","","199156","Promacrauchenia","genus","43502","Chapadmalalan","","4","3","67787"
"1430110","occ","","","199156","Xotodon","genus","43407","Chapadmalalan","","4","3","67787"
"1430113","occ","","","199157","Akodon","genus","41728","Late Pliocene","","3.6","2.588","67787"
"1430115","occ","","","199157","Cholomys","genus","100636","Late Pliocene","","3.6","2.588","67787"
"1430116","occ","","","199157","Galictis","genus","41111","Late Pliocene","","3.6","2.588","67787"
"1430117","occ","","F","199157","Sparassocynus","genus","39987","Late Pliocene","","3.6","2.588","67787"
"1430118","occ","","","199157","Dankomys","genus","41760","Late Pliocene","","3.6","2.588","67787"
"1430120","occ","","","199157","Dolicavia","genus","42114","Late Pliocene","","3.6","2.588","67787"
"1430121","occ","","","199157","Canis","genus","41198","Late Pliocene","","3.6","2.588","67787"
"1430122","occ","","","199157","Hippidion","genus","43001","Late Pliocene","","3.6","2.588","67787"
"1430123","occ","","","199157","Glossotherium","genus","43634","Late Pliocene","","3.6","2.588","67787"
"1430124","occ","","","199157","Megatherium","genus","43616","Late Pliocene","","3.6","2.588","67787"
"1430134","occ","","","199160","Ctenomys","genus","81628","Early Pleistocene","","2.588","0.781","67787"
"1430135","occ","","","199160","Abalosia","genus","367264","Early Pleistocene","","2.588","0.781","67787"
"1430136","occ","","","199160","Microtragulus","genus","40048","Early Pleistocene","","2.588","0.781","67787"
"1430137","occ","","","199160","Akodon","genus","41728","Early Pleistocene","","2.588","0.781","67787"
"1430138","occ","","","199160","Eucoelophorus","genus","42044","Early Pleistocene","","2.588","0.781","67787"
"1430139","occ","","","199160","Palaeocavia","genus","42119","Early Pleistocene","","2.588","0.781","67787"
"1430140","occ","","","199160","Paedotherium","genus","81608","Early Pleistocene","","2.588","0.781","67787"
"1430141","occ","","","199160","Eumysops","genus","122015","Early Pleistocene","","2.588","0.781","67787"
"1430142","occ","","","199160","Pithanotomys","genus","42046","Early Pleistocene","","2.588","0.781","67787"
"1430143","occ","","","199160","Platygonus","genus","42437","Early Pleistocene","","2.588","0.781","67787"
"1430149","occ","","","199160","Abrocoma","genus","282543","Early Pleistocene","","2.588","0.781","67787"
"1430150","occ","","","199160","Lestodelphys","genus","39968","Early Pleistocene","","2.588","0.781","67787"
"1430151","occ","","","199160","Typotherium","genus","240033","Early Pleistocene","","2.588","0.781","67787"
"1430152","occ","","","199160","Neochoerus","genus","42131","Early Pleistocene","","2.588","0.781","67787"
"1430162","occ","","","199170","Tolypeutes","genus","43561","Ensenadan","","1.2","0.781","67787"
"1430163","occ","","","199170","Daedicuroides","genus","43571","Ensenadan","","1.2","0.781","67787"
"1430164","occ","","","199170","Megalonychops","genus","43601","Ensenadan","","1.2","0.781","67787"
"1430165","occ","","","199170","Scelidodon","genus","43645","Ensenadan","","1.2","0.781","67787"
"1430166","occ","","","199170","Canis","genus","41198","Ensenadan","","1.2","0.781","67787"
"1430167","occ","","","199170","Theriodictis","genus","41245","Ensenadan","","1.2","0.781","67787"
"1430169","occ","","","199170","Protocyon","genus","41238","Ensenadan","","1.2","0.781","67787"
"1430170","occ","","","199170","Epieuryceros","genus","262022","Ensenadan","","1.2","0.781","67787"
"1430171","occ","","","199170","Stipanicicia","genus","41174","Ensenadan","","1.2","0.781","67787"
"1430173","occ","","","199170","Typotherium","genus","240033","Ensenadan","","1.2","0.781","67787"
"1430179","occ","","","199170","Propraopus","genus","43552","Ensenadan","","1.2","0.781","67787"
"1430180","occ","","","199170","Dasypus","genus","43535","Ensenadan","","1.2","0.781","67787"
"1430181","occ","","","199170","Hoplophorus","genus","43578","Ensenadan","","1.2","0.781","67787"
"1430182","occ","","","199170","Glyptodon","genus","43576","Ensenadan","","1.2","0.781","67787"
"1430183","occ","","","199170","Panochthus","genus","43587","Ensenadan","","1.2","0.781","67787"
"1430184","occ","","","199170","Neuryurus","genus","43582","Ensenadan","","1.2","0.781","67787"
"1430185","occ","","","199170","Doedicurus","genus","43572","Ensenadan","","1.2","0.781","67787"
"1430186","occ","","","199170","Lomaphorus","genus","43579","Ensenadan","","1.2","0.781","67787"
"1430187","occ","","","199170","Scelidotherium","genus","43646","Ensenadan","","1.2","0.781","67787"
"1430188","occ","","","199170","Mylodon","genus","43636","Ensenadan","","1.2","0.781","67787"
"1430189","occ","","","199170","Lestodon","genus","43635","Ensenadan","","1.2","0.781","67787"
"1430190","occ","","","199170","Ctenomys","genus","81628","Ensenadan","","1.2","0.781","67787"
"1430191","occ","","","199170","Myocastor","genus","42072","Ensenadan","","1.2","0.781","67787"
"1430192","occ","","","199170","Clyomys","genus","159141","Ensenadan","","1.2","0.781","67787"
"1430194","occ","","","199170","Nectomys","genus","97133","Ensenadan","","1.2","0.781","67787"
"1430195","occ","","","199170","Conepatus","genus","41104","Ensenadan","","1.2","0.781","67787"
"1430196","occ","","","199170","Hemiauchenia","genus","42528","Ensenadan","","1.2","0.781","67787"
"1430530","occ","","","199484","Plesiacarechimys","genus","356484","Late Miocene","","11.608","5.333","15583"
"1430533","occ","","","199484","Scirrotherium","genus","209053","Late Miocene","","11.608","5.333","15583"
"1431060","occ","","","199563","Selvamys","genus","381162","Early Oligocene","","33.9","28.4","67835"
"1431061","occ","","","199563","Eoincamys","genus","276042","Early Oligocene","","33.9","28.4","67835"
"1431063","occ","","","199563","Tarapotomys","genus","381166","Early Oligocene","","33.9","28.4","67835"
"1431070","occ","","","199559","Shapajamys","genus","381158","Early Oligocene","","33.9","28.4","67835"
"1431071","occ","","","199559","Mayomys","genus","381160","Early Oligocene","","33.9","28.4","67835"
"1431073","occ","","","199559","Eoincamys","genus","276042","Early Oligocene","","33.9","28.4","67835"
"1431074","occ","","","199559","Tarapotomys","genus","381166","Early Oligocene","","33.9","28.4","67835"
"1431077","occ","","","199561","Eoincamys","genus","276042","Early Oligocene","","33.9","28.4","67835"
"1431082","occ","","","199560","Eoincamys","genus","276042","Early Oligocene","","33.9","28.4","67835"
"1431088","occ","","","199562","Kichkasteiromys","genus","381156","Early Oligocene","","33.9","28.4","67835"
"1431089","occ","","","199562","Eoincamys","genus","276042","Early Oligocene","","33.9","28.4","67835"
"1431091","occ","","","199562","Tarapotomys","genus","381166","Early Oligocene","","33.9","28.4","67835"
"1432043","occ","","","199778","Megistonyx","genus","278261","Late Pleistocene","","0.126","0.0117","48202"
"1434373","occ","","","200111","Potamarchus","genus","42095","Tortonian","","11.62","7.246","68161"
"1434374","occ","","","200111","Scirrotherium","genus","209053","Tortonian","","11.62","7.246","68161"
"1434380","occ","","","200110","Scirrotherium","genus","209053","Tortonian","","11.62","7.246","68161"
"1434466","occ","","","200116","Tremacyllus","genus","43450","Late Miocene","","11.608","5.333","68167"
"1434485","occ","","","200116","Paedotherium","genus","81608","Late Miocene","","11.608","5.333","68167"
"1434492","occ","","","200118","Tremacyllus","genus","43450","Pliocene","","5.333","2.588","68167"
"1436950","occ","","","200440","Peregocetus","genus","384282","Lutetian","","47.8","41.3","34992"
"1436961","occ","","F","200444","Huayqueriana","genus","384281","Late Miocene","","11.608","5.333","68444"
"1437178","occ","","","176659","Pampahippus","genus","58183","Middle Eocene","","48.6","37.2","57545"
"1439340","occ","","","200904","Prodolichotis","genus","42122","Laventan","","13.8","11.8","45865"
"1439341","occ","","","200905","Prodolichotis","genus","42122","Laventan","","13.8","11.8","45865"
"1442610","occ","","","201442","Pelocetus","genus","36799","Middle Miocene","","15.97","11.608","34992"
"1443770","occ","","","201603","Kraglievichimys","genus","386794","Montehermosan","","6.8","4","43293"
"1444052","occ","","","176491","Notostylops","genus","43339","Middle Eocene","","48.6","37.2","68999"
"1444953","occ","","","189824","Pyramiodontherium","genus","43626","Zanclean","","5.333","3.6","69022"
"1444968","occ","","","201725","Xotodon","genus","43407","Late Miocene","Early Pliocene","11.608","3.6","69029"
"1445048","occ","","","38071","Lakukullus","genus","387298","Laventan","","13.8","11.8","69042"
"1445049","occ","","","201746","Pternoconius","genus","387300","Colhuehuapian","","21","17.5","69043"
"1445543","occ","","","152079","Xotodon","genus","43407","Montehermosan","","6.8","4","69055"
"1445955","occ","","","47303","Prosqualodon","genus","36831","Aquitanian","Burdigalian","23.03","15.97","61705"
"1446035","occ","","","103804","Palyeidodon","genus","43401","Santacrucian","","17.5","16.3","69078"
"1446496","occ","","","201906","Megathericulus","genus","43615","Tortonian","","11.62","7.246","69135"
"1446497","occ","","","201907","Megathericulus","genus","43615","Tortonian","","11.62","7.246","69135"
"1446501","occ","","","152063","Vetelia","genus","122361","Chasicoan","","10","9","69136"
"1446502","occ","","","152063","Doellotatus","genus","43536","Chasicoan","","10","9","69136"
"1446503","occ","","","152063","Proeuphractus","genus","43551","Chasicoan","","10","9","69136"
"1446506","occ","","","152063","Chorobates","genus","43533","Chasicoan","","10","9","69136"
"1446511","occ","","","152063","Kraglievichia","genus","43541","Chasicoan","","10","9","69136"
"1446512","occ","","","152063","Protypotherium","genus","43422","Chasicoan","","10","9","69136"
"1446513","occ","","","152063","Paedotherium","genus","81608","Chasicoan","","10","9","69136"
"1446514","occ","","","152063","Tremacyllus","genus","43450","Chasicoan","","10","9","69136"
"1446515","occ","","","152063","Hemihegetotherium","genus","43442","Chasicoan","","10","9","69136"
"1446516","occ","","","152063","Typotheriopsis","genus","43431","Chasicoan","","10","9","69136"
"1446517","occ","","","152063","Hemixotodon","genus","43393","Chasicoan","","10","9","69136"
"1446520","occ","","","152063","Cercomys","genus","42054","Chasicoan","","10","9","69136"
"1446524","occ","","","152063","Lagostomus","genus","42077","Chasicoan","","10","9","69136"
"1446525","occ","","","152063","Tetrastylus","genus","42098","Chasicoan","","10","9","69136"
"1446981","occ","","","201950","Chasicotatus","genus","43531","Tortonian","","11.62","7.246","69165"
"1446982","occ","","","151498","Diplasiotherium","genus","43473","Huayquerian","","9","6.8","69166"
"1446984","occ","","","140925","Diplasiotherium","genus","43473","Huayquerian","","9","6.8","69166"
"1446985","occ","","","140925","Neobrachytherium","genus","279541","Huayquerian","","9","6.8","69166"
"1446987","occ","","","140932","Eoauchenia","genus","43474","Huayquerian","","9","6.8","69166"
"1446988","occ","","","141939","Diplasiotherium","genus","43473","Huayquerian","Montehermosan","9","4","69166"
"1447016","occ","","","87198","Diplasiotherium","genus","43473","Huayquerian","","9","6.8","69166"
"1447018","occ","","","87198","Neobrachytherium","genus","279541","Huayquerian","","9","6.8","69166"
"1447363","occ","","","201998","Pyramiodontherium","genus","43626","Late Miocene","Pliocene","11.608","2.588","69191"
"1447364","occ","","","201998","Eosclerocalyptus","genus","68401","Late Miocene","Pliocene","11.608","2.588","69191"
"1447365","occ","","","201998","Macrochorobates","genus","68405","Late Miocene","Pliocene","11.608","2.588","69191"
